date,high,low,open,close,volume,quoteVolume,weightedAverage
1397336700,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,0.0,0.0,2.4500000000000003e-06
1397337000,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,0.0,0.0,2.4500000000000003e-06
1397337300,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,2.4500000000000003e-06,0.0,0.0,2.4500000000000003e-06
1397337600,2.4999999999999998e-06,2.47e-06,2.47e-06,2.4999999999999998e-06,0.060061050000000005,24051.95512188,2.4900000000000003e-06
1397337900,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397338200,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397338500,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397338800,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397339100,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397339400,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397339700,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.4999999999999998e-06,0.0,0.0,2.4999999999999998e-06
1397340000,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.00026574,126.54646322,2.1e-06
1397340300,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397340600,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397340900,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397341200,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397341500,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397341800,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397342100,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0010500000000000002,500.0,2.1e-06
1397342400,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.00037799999999999997,180.0,2.1e-06
1397342700,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397343000,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397343300,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397343600,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397343900,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397344200,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397344500,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397344800,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397345100,2.1099999999999997e-06,2.1e-06,2.1099999999999997e-06,2.1e-06,0.02699253,12853.30747494,2.1e-06
1397345400,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397345700,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397346000,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397346300,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397346600,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397346900,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397347200,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397347500,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397347800,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397348100,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397348400,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397348700,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397349000,2.1e-06,2.1e-06,2.1e-06,2.1e-06,0.0,0.0,2.1e-06
1397349300,2e-06,2e-06,2e-06,2e-06,0.01,5000.0,2e-06
1397349600,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397349900,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397350200,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397350500,2e-06,2e-06,2e-06,2e-06,0.04089867,20449.3395,2e-06
1397350800,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397351100,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397351400,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397351700,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397352000,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397352300,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397352600,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397352900,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397353200,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397353500,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397353800,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397354100,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397354400,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397354700,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397355000,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397355300,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397355600,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397355900,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397356200,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397356500,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397356800,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397357100,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397357400,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397357700,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397358000,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397358300,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397358600,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397358900,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397359200,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397359500,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397359800,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397360100,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397360400,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397360700,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397361000,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397361300,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397361600,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397361900,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397362200,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397362500,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397362800,2e-06,2e-06,2e-06,2e-06,0.0,0.0,2e-06
1397363100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0008954999999999999,497.5,1.8e-06
1397363400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397363700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397364000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397364300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0004456,247.556,1.8e-06
1397364600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397364900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397365200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397365500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397365800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397366100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397366400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397366700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397367000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397367300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397367600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397367900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397368200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397368500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397368800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397369100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397369400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397369700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397370000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397370300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397370600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397370900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397371200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397371500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397371800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397372100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397372400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397372700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397373000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397373300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397373600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397373900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397374200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397374500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397374800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397375100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397375400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397375700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397376000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397376300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397376600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397376900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397377200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397377500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397377800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397378100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397378400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397378700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397379000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.00032398,179.99,1.8e-06
1397379300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397379600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397379900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397380200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397380500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397380800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397381100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397381400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397381700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397382000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397382300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397382600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397382900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397383200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397383500,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397383800,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397384100,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397384400,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397384700,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397385000,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397385300,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397385600,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397385900,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.0,0.0,1.8e-06
1397386200,1.8e-06,1.8e-06,1.8e-06,1.8e-06,0.00018754,104.19180421,1.8e-06
1397386500,2.56e-06,2e-06,2e-06,2.56e-06,0.22798771,101644.12241803,2.24e-06
1397386800,2.98e-06,2.58e-06,2.58e-06,2.98e-06,0.11257962,42376.05990422,2.6499999999999996e-06
1397387100,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397387400,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397387700,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397388000,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397388300,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397388600,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397388900,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397389200,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397389500,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397389800,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397390100,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397390400,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397390700,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397391000,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397391300,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397391600,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397391900,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397392200,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397392500,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397392800,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397393100,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397393400,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397393700,2.75e-06,2.4999999999999998e-06,2.4999999999999998e-06,2.75e-06,0.06268824,24225.94117646,2.58e-06
1397394000,2.98e-06,2.75e-06,2.75e-06,2.98e-06,0.02770417,10061.0,2.75e-06
1397394300,2.98e-06,2.98e-06,2.98e-06,2.98e-06,0.0,0.0,2.98e-06
1397394600,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.000905,500.0,1.81e-06
1397394900,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0,0.0,1.81e-06
1397395200,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0,0.0,1.81e-06
1397395500,1.81e-06,1.81e-06,1.81e-06,1.81e-06,0.0,0.0,1.81e-06
1397395800,2.8999999999999998e-06,2.01e-06,2.01e-06,2.8999999999999998e-06,0.05857697,20309.71243204,2.88e-06
1397396100,3.31e-06,2.98e-06,2.98e-06,3.31e-06,0.43353945,141613.21931471,3.06e-06
1397396400,3.31e-06,3.31e-06,3.31e-06,3.31e-06,0.0,0.0,3.31e-06
1397396700,4e-06,3.5e-06,3.5e-06,4e-06,0.00985964,2795.61271891,3.5199999999999998e-06
1397397000,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397397300,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397397600,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397397900,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397398200,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397398500,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397398800,4e-06,4e-06,4e-06,4e-06,0.0,0.0,4e-06
1397399100,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0001125,50.0,2.25e-06
1397399400,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397399700,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397400000,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397400300,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397400600,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397400900,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.018000000000000002,8000.0,2.25e-06
1397401200,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397401500,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.00019575000000000001,87.0,2.25e-06
1397401800,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397402100,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397402400,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397402700,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397403000,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397403300,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397403600,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397403900,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397404200,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397404500,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397404800,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397405100,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397405400,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397405700,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397406000,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397406300,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397406600,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397406900,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397407200,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397407500,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397407800,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397408100,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397408400,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397408700,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397409000,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397409300,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397409600,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397409900,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397410200,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397410500,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397410800,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397411100,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397411400,2.25e-06,2.25e-06,2.25e-06,2.25e-06,0.0,0.0,2.25e-06
1397411700,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.00056466,248.75,2.27e-06
1397412000,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397412300,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397412600,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397412900,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397413200,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397413500,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397413800,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397414100,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397414400,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397414700,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397415000,2.27e-06,2.27e-06,2.27e-06,2.27e-06,0.0,0.0,2.27e-06
1397415300,2.79e-06,2.79e-06,2.79e-06,2.79e-06,0.00306348,1098.02456451,2.79e-06
1397415600,3e-06,2.8e-06,2.8e-06,3e-06,0.0664681,23391.52457476,2.84e-06
1397415900,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397416200,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397416500,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397416800,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397417100,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397417400,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397417700,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397418000,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397418300,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397418600,3e-06,3e-06,3e-06,3e-06,0.0,0.0,3e-06
1397418900,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0011343,497.5,2.28e-06
1397419200,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397419500,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397419800,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397420100,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397420400,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397420700,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397421000,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397421300,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397421600,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397421900,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397422200,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397422500,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397422800,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397423100,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397423400,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397423700,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397424000,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397424300,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397424600,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
1397424900,2.28e-06,2.28e-06,2.28e-06,2.28e-06,0.0,0.0,2.28e-06
